object1position_x,object1position_y,object1position_z,object1scaling_x,object1scaling_y,object1scaling_z,object2position_x,object2position_y,object2position_z,object2scaling_x,object2scaling_y,object2scaling_z,cameraposition_x,cameraposition_y,cameraposition_z,camerascaling_x,camerascaling_y,camerascaling_z,wallposition_x,wallposition_y,wallposition_z,wallscaling_x,wallscaling_y,wallscaling_z,planeposition_x,planeposition_y,planeposition_z,planescaling_x,planescaling_y,planescaling_z,attentionposition_x,attentionposition_y,attentionposition_z
6.5,2.9,-0.3,500,550,500,-8.3,3.3,-0.2,120,120,120,-10.8,5,-15.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-8.1,2.2,-5.4
5.3,1.7,-0.4,500,550,500,-9.3,3.3,-0.3,120,120,120,-10.8,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-8.9,3.1,-6.9
5,3.3,-0.3,500,550,500,0.3,2.8,-0.2,120,120,120,-11.5,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-9.7,3.4,-7.1
1.2,1.8,-0.5,500,550,500,-6.6,3.1,-0.4,120,120,120,-10.5,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.7,2.8,-7.1
-7.3,1.8,-0.4,500,550,500,-8.9,1.5,-0.3,120,120,120,-10.4,5,-16.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.1,2.1,-6.1
0.9,1.9,-0.4,500,550,500,3.8,3.3,-0.4,120,120,120,-10.3,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-9,2.2,-5.5
-3.6,2.5,-0.4,500,550,500,-2.5,2.5,-0.5,120,120,120,-10.4,5,-15.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3,3,-5.2
4.7,1.7,-0.4,500,550,500,-10.3,2.6,-0.3,120,120,120,-10.4,5,-15.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.4,2.8,-5.9
-9.7,2.8,-0.4,500,550,500,7.6,3.4,-0.2,120,120,120,-9.8,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.1,2.5,-7.2
-6.7,2.9,-0.4,500,550,500,2.5,2.6,-0.2,120,120,120,-8,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-8.9,3.1,-7.2
4.8,1.9,-0.2,500,550,500,1.2,1.6,-0.3,120,120,120,-7.7,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.9,2.8,-7.2
-7.5,2.4,-0.5,500,550,500,0.6,2.2,-0.2,120,120,120,-7.4,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2,2.4,-7.2
-7.1,2.4,-0.5,500,550,500,0.3,2.9,-0.2,120,120,120,-7.1,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.8,2.5,-7.2
1.2,2.2,-0.4,500,550,500,-2.7,2.1,-0.3,120,120,120,-6.8,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.5,2.7,-7.1
-6.4,3.4,-0.3,500,550,500,-9.5,2.3,-0.2,120,120,120,-6.6,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.7,2.6,-7.1
6.1,2.1,-0.4,500,550,500,7.1,2.9,-0.2,120,120,120,-6.4,5,-17.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.5,3.9,-7.1
1.5,3,-0.2,500,550,500,-7.7,3.3,-0.4,120,120,120,-4.6,5,-17.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.8,2.5,-7.8
-4.9,3,-0.3,500,550,500,-9.1,2.3,-0.3,120,120,120,-4.9,5,-17.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.1,4.5,-7.7
-2.2,1.5,-0.4,500,550,500,-8.9,1.8,-0.2,120,120,120,-5.1,5,-17.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.4,2.5,-7.8
7.5,2.4,-0.3,500,550,500,7.9,1.9,-0.4,120,120,120,-5.4,5,-16.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.1,2.7,-6.3
-8.1,2.7,-0.4,500,550,500,-4.9,2.1,-0.4,120,120,120,-4.5,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,3.9,2.4,-5.5
0.4,3.1,-0.2,500,550,500,5.4,1.9,-0.2,120,120,120,-4,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.1,3,-5.5
5.2,1.9,-0.2,500,550,500,4.1,2.5,-0.3,120,120,120,-5,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.4,3.2,-5.5
6,2.5,-0.3,500,550,500,-2.8,2.6,-0.2,120,120,120,-5.3,5,-15.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,1.2,2.8,-5.4
-5.9,2.7,-0.3,500,550,500,-1.6,2.7,-0.4,120,120,120,-6.8,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.7,3,-5.5
7.4,2.3,-0.3,500,550,500,-0.6,2.7,-0.4,120,120,120,-8.4,5,-15.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4,3.1,-5.4
2.4,2.1,-0.3,500,550,500,-9.8,3.4,-0.3,120,120,120,-8.8,5,-15.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.2,2.9,-5.4
4.8,3.3,-0.2,500,550,500,-8.8,2.8,-0.2,120,120,120,-8.2,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.9,2.2,-5.5
6.6,2.7,-0.2,500,550,500,-1.5,2.3,-0.2,120,120,120,-7.6,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.2,2.4,-5.5
6,2.4,-0.2,500,550,500,3.7,2.5,-0.2,120,120,120,-5.7,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.5,2.4,-5.5
-7.7,2.5,-0.2,500,550,500,-10.1,2.6,-0.4,120,120,120,-5.4,5,-15.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,1,2.8,-5.6
-5.8,3.3,-0.4,500,550,500,1.1,3.2,-0.2,120,120,120,-5.1,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.6,3,-5.5
1.7,1.9,-0.2,500,550,500,-8.9,2.8,-0.4,120,120,120,-4.9,5,-15,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.3,3.3,-5
-10,31,-0.4,500,550,500,-6.5,2.4,-0.2,120,120,120,-4.9,5,-14.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.3,2.2,-4.8
5.1,2,-0.4,500,550,500,-4.1,3.4,-0.2,120,120,120,-4.9,5,-14.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.5,2.5,-4.8
-9.5,2.4,-0.4,500,550,500,3.1,1.9,-0.4,120,120,120,-5,5,-15.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4,3.3,-5.8
-3.5,1.8,-0.2,500,550,500,-6.6,1.7,-0.3,120,120,120,-4.9,5,-16.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.4,2.8,-6.1
-5.9,1.7,-0.4,500,550,500,-8.3,2,-0.5,120,120,120,-4.9,5,-16.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.7,2.9,-6.4
4,1.9,-0.2,500,550,500,-1.8,2.2,-0.3,120,120,120,-4.9,5,-16.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.2,2.6,-6.7
-5,1.9,-0.2,500,550,500,0.3,3.2,-0.2,120,120,120,-4.8,5,-15.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.3,2.8,-5.6
-3.6,2.6,-0.2,500,550,500,7.9,3.1,-0.2,120,120,120,-6.2,5,-14.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.4,2.4,-4.7
-2.5,2.9,-0.4,500,550,500,7.5,3.2,-0.4,120,120,120,-6.5,5,-14.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.3,2.8,-4.6
0.5,2.5,-0.4,500,550,500,2.7,1.7,-0.3,120,120,120,-6.8,5,-14.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.5,3.1,-4.7
-4.1,1.7,-0.4,500,550,500,-2,2.6,-0.3,120,120,120,-7.1,5,-14.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.4,2.8,-4.7
7.1,2.2,-0.2,500,550,500,2.1,2.4,-0.4,120,120,120,-7.4,5,-15.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.6,2.4,-5.1
3.3,1.6,-0.3,500,550,500,-5.2,2.7,-0.3,120,120,120,-7.4,5,-16.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1,2.7,-6.3
7.7,2.1,-0.5,500,550,500,6.9,3.2,-0.2,120,120,120,-7.3,5,-16.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5.7,2.8,-6.6
3.1,3.3,-0.4,500,550,500,-8.6,2.1,-0.5,120,120,120,-5.6,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,1.9,2.8,-6.9
-1.5,2.4,-0.2,500,550,500,2.5,2.8,-0.3,120,120,120,-5.2,5,-16.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.1,3,-6.5
-8.4,3.3,-0.2,500,550,500,3.7,3.2,-0.3,120,120,120,-5.2,5,-16.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.1,2.8,-6.1
4.4,1.6,-0.3,500,550,500,-4.6,2.8,-0.3,120,120,120,-5.2,5,-15.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.9,3.3,-5.8
4.7,3.1,-0.4,500,550,500,-3,1.9,-0.5,120,120,120,-5.2,5,-15.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.8,5.3,-5.5
2.4,2.7,-0.3,500,550,500,1.8,2.9,-0.4,120,120,120,-5.3,5,-17,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.4,2.7,-7
6,3.1,-0.2,500,550,500,-7.6,2.1,-0.4,120,120,120,-5.3,5,-17.3,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-0.7,2.9,-7.3
-0.2,2.9,-0.3,500,550,500,0.5,2.2,-0.3,120,120,120,-5.3,5,-17.5,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.4,2.8,-7.5
1.2,3,-0.3,500,550,500,-9.1,2.6,-0.4,120,120,120,-5.3,5,-17.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.3,3.2,-7.8
-9,3.5,-0.5,500,550,500,-4.8,3.2,-0.5,120,120,120,-4.6,5,-17.7,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.3,2.9,-7.7
-5.9,2.2,-0.4,500,550,500,-9.5,1.5,-0.5,120,120,120,-4.6,5,-17.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.4,3.2,-7.6
6.4,3.4,-0.3,500,550,500,-9.3,3,-0.4,120,120,120,-4.6,5,-17.2,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-5,3,-7.2
-7.6,1.7,-0.3,500,550,500,6.7,3.2,-0.4,120,120,120,-4.6,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.2,3.1,-6.9
4.4,2.4,-0.5,500,550,500,-3.3,2.8,-0.2,120,120,120,-6.9,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-7.3,3,-6.9
0.4,3.1,-0.3,500,550,500,-7.2,3.5,-0.4,120,120,120,-7.3,5,-16.8,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4.6,3.1,-6.8
7.7,3.2,-0.2,500,550,500,-8.6,1.9,-0.3,120,120,120,-5.5,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-1.5,3.3,-6.9
5.1,1.6,-0.5,500,550,500,-1.6,2.5,-0.2,120,120,120,-5.2,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.5,3.6,-6.9
5.1,3.4,-0.2,500,550,500,5,1.7,-0.5,120,120,120,-3.7,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,1.8,2.6,-6.9
2.7,2.7,-0.2,500,550,500,-1.3,1.8,-0.3,120,120,120,-3.5,5,-16.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,1.8,2.4,-6.9
-3.7,3.2,-0.5,500,550,500,-8.7,2.8,-0.5,120,120,120,-3.2,5,-16.6,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,0.8,3.2,-6.6
-0.3,2.9,-0.4,500,550,500,-3.8,2.9,-0.4,120,120,120,-3.1,5,-16.4,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.5,3.4,-6.4
-7.5,2,-0.4,500,550,500,-3.9,3.5,-0.4,120,120,120,-3.2,5,-16.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-3.2,3.2,-6.1
0.7,3.1,-0.2,500,550,500,-4.1,1.5,-0.3,120,120,120,-4.6,5,-16,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.5,2.7,-6
-6.6,2.4,-0.3,500,550,500,-7.6,1.8,-0.3,120,120,120,-4.9,5,-15.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-4,2.2,-5.9
7.2,1.6,-0.2,500,550,500,4.3,2.3,-0.2,120,120,120,-6.3,5,-16,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-6.3,2.8,-6
0.6,2.4,-0.5,500,550,500,0.5,3.1,-0.2,120,120,120,-6.6,5,-15.9,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.4,2.2,-5.9
0,2.4,-0.4,500,550,500,5.9,3,-0.3,120,120,120,-6.8,5,-16,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2,2.8,-6
6.8,1.7,-0.4,500,550,500,5.5,1.7,-0.4,120,120,120,-7.2,5,-13.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,-2.1,3.6,-3.1
-7.6,1.5,-0.3,500,550,500,-5.6,2.7,-0.2,120,120,120,-7.4,5,-13.1,1,1,1,-2.54,2.77,0.24,2.5,1,1,-2.51,-2.51,-5.04,2.5,1,1,2.2,1.8,-3.1
